Type,URL,Status,Result,Note
UI,https://sports.daum.net/,200,PASS,-
UI,https://sports.daum.net/,200,PASS,-
UI,https://sports.daum.net/soccer,200,PASS,-
UI,https://sports.daum.net/worldsoccer,200,PASS,-
UI,https://sports.daum.net/baseball,200,PASS,-
UI,https://sports.daum.net/worldbaseball,200,PASS,-
UI,https://sports.daum.net/golf,200,PASS,-
UI,https://sports.daum.net/basketball,200,PASS,-
UI,https://sports.daum.net/volleyball,200,PASS,-
UI,https://sports.daum.net/general,200,PASS,-
UI,https://sports.daum.net/esports,200,PASS,-
UI,https://sports.daum.net/,200,PASS,-
UI,https://sports.daum.net/video#1,200,PASS,-
UI,https://sports.daum.net/soccer,200,PASS,-
UI,https://sports.daum.net/worldsoccer,200,PASS,-
UI,https://sports.daum.net/baseball,200,PASS,-
UI,https://sports.daum.net/worldbaseball,200,PASS,-
UI,https://sports.daum.net/golf,200,PASS,-
UI,https://sports.daum.net/basketball,200,PASS,-
UI,https://sports.daum.net/volleyball,200,PASS,-
UI,https://sports.daum.net/general,200,PASS,-
UI,https://sports.daum.net/esports,200,PASS,-
UI,https://newslink.media.daum.net/v/462059648,200,PASS,-
UI,https://newslink.media.daum.net/v/462070652,200,PASS,-
UI,https://sports.daum.net/game/80099343,200,PASS,-
UI,https://search.daum.net/search?nil_suggest=btn&w=tot&DA=XEO&rtmaxcoll=Z9T&q=%EC%98%A4%EB%8A%98+%EA%B2%BD%EA%B8%B0%EC%9D%BC%EC%A0%95,200,PASS,-
UI,https://sports.daum.net/game/80099343,200,PASS,-
UI,https://search.daum.net/search?nil_suggest=btn&w=tot&DA=XEO&rtmaxcoll=Z9T&q=%EC%98%A4%EB%8A%98+%EA%B2%BD%EA%B8%B0%EC%9D%BC%EC%A0%95,200,PASS,-
UI,https://v.daum.net/v/20260325113546788,200,PASS,-
UI,https://v.daum.net/v/20260325090102395,200,PASS,-
UI,https://v.daum.net/v/20260325120925220,200,PASS,-
UI,https://v.daum.net/v/20260325101145311,200,PASS,-
UI,https://v.daum.net/v/20260325064544186,200,PASS,-
UI,https://v.daum.net/v/20260325070745592,200,PASS,-
UI,https://v.daum.net/v/20260325094041519,200,PASS,-
UI,https://sports.daum.net/,200,PASS,-
UI,https://shoppinghow.kakao.com/,200,PASS,-
UI,https://www.mayddle.com/?ref=naverPCS2&da_ref=Yz0zZktoMjU=,200,PASS,-
UI,https://smartstore.naver.com/neofood/products/11811423754,429,FAIL,-
UI,https://www.fashion-full.com/?cafe_mkt=ue_naver_top4,200,PASS,-
UI,https://www.saintsatin.co.kr/product/detail.html?product_no=857&utm_source=naver&utm_medium=paid&utm_campaign=hotitem&utm_content=prom&cafe_mkt=ue_box,200,PASS,-
UI,https://annanmode.com/product/a-%EB%A3%A8%EC%9D%B8-%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C-%EC%85%94%EC%B8%A0-%EB%8B%88%ED%8A%B8%EB%8B%88%ED%8A%B8d1127p05/21187/category/1/display/2/?icid=MAIN.product_listmain_1&cafe_mkt=nvs_hot05,200,PASS,-
UI,https://www.mullang.com/product/m-%EC%95%A4%EB%94%94-%EC%9A%94%EB%A3%A8-%ED%95%80%ED%84%B1-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4-3col%EC%85%94%EC%B8%A0d0217n03/7860/category/1/display/2/?icid=MAIN.product_listmain_1/?cafe_mkt=ue_nst01,200,PASS,-
UI,https://top.cafe.daum.net/,200,PASS,-
UI,https://top.cafe.daum.net/,200,PASS,-
UI,https://table.cafe.daum.net/,200,PASS,-
UI,https://top.cafe.daum.net/,200,PASS,-
UI,https://www.tistory.com/,200,PASS,-
UI,https://cafe.daum.net/subdued20club/ReHf/5609948?svc=daumapp,200,PASS,-
UI,https://cafe.daum.net/subdued20club/ReHf/5609957?svc=daumapp,200,PASS,-
UI,https://cafe.daum.net/subdued20club/ReHf/5609902?svc=daumapp,200,PASS,-
UI,https://cafe.daum.net/subdued20club/ReHf/5609910?svc=daumapp,200,PASS,-
UI,https://cafe.daum.net/subdued20club/ReHf/5609891?svc=daumapp,200,PASS,-
UI,https://cafe.daum.net/subdued20club/ReHf/5609811?svc=daumapp,200,PASS,-
UI,https://cafe.daum.net/subdued20club/ReHf/5609899?svc=daumapp,200,PASS,-
UI,https://cafe.daum.net/dotax/Elgq/4717853?svc=daumapp,200,PASS,-
UI,https://v.daum.net/v/uI1YcMEoLB?x_imp=dG9yb3NfY2xvdWRfY2JhbmRpdA==&x_hk=OThhZDk4OTczYWMzYjc5MjI5,200,PASS,-
UI,https://v.daum.net/v/taKhHkWILJ?x_imp=dG9yb3NfY2xvdWRfY2JhbmRpdA==&x_hk=OThhZDk4OTczYWMzYjc5MjI5,200,PASS,-
UI,https://v.daum.net/v/xdRySATsrM?x_imp=dG9yb3NfY2xvdWRfY2JhbmRpdA==&x_hk=OThhZDk4OTczYWMzYjc5MjI5,200,PASS,-
UI,https://v.daum.net/v/071zSATsdt?x_imp=dG9yb3NfY2xvdWRfY2JhbmRpdA==&x_hk=OThhZDk4OTczYWMzYjc5MjI5,200,PASS,-
UI,https://cafe.daum.net/subdued20club/ReHf/5609396?svc=daumapp,200,PASS,-
UI,https://v.daum.net/v/Bn50LfgRAV?x_imp=dG9yb3NfY2xvdWRfY2JhbmRpdA==&x_hk=OThhZDk4OTczYWMzYjc5MjI5,200,PASS,-
UI,https://v.daum.net/v/5tddEewaEs?x_imp=dG9yb3NfY2xvdWRfY2JhbmRpdA==&x_hk=OThhZDk4OTczYWMzYjc5MjI5,200,PASS,-
UI,https://v.daum.net/v/5vuVhux2Ij?x_imp=dG9yb3NfY2xvdWRfY2JhbmRpdA==&x_hk=OThhZDk4OTczYWMzYjc5MjI5,200,PASS,-
UI,https://v.daum.net/v/61WBZDGhrR?x_imp=dG9yb3NfY2xvdWRfY2JhbmRpdA==&x_hk=OThhZDk4OTczYWMzYjc5MjI5,200,PASS,-
UI,https://cafe.daum.net/subdued20club/ReHf/5609068?svc=daumapp,200,PASS,-
UI,https://logins.daum.net/accounts/loginform.do?url=https%3A%2F%2Fwww.daum.net,200,PASS,-
UI,https://member.daum.net/find/account/home,200,PASS,-
UI,https://logins.daum.net/accounts/oauth/join,200,PASS,-
UI,https://focus.daum.net/daum/m/algorithm/part5,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT1&rtmaxcoll=AIO,NNS,DNS&q=%ED%95%9C%ED%8C%A8%EC%8A%A4%20%EA%B3%B5%EB%AA%A8%EC%A3%BC,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT1&rtmaxcoll=AIO,NNS,DNS&q=%EB%B0%95%EC%99%95%EC%97%B4%20%EA%B5%AD%EB%82%B4%20%EC%86%A1%ED%99%98,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT1&rtmaxcoll=AIO,NNS,DNS&q=%EC%B9%B4%ED%83%80%EB%A5%B4%20LNG%20%EA%B3%B5%EA%B8%89%20%EC%A4%91%EB%8B%A8,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT1&rtmaxcoll=AIO,NNS,DNS&q=%EA%B9%80%EC%A7%80%EC%9B%90,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT1&rtmaxcoll=AIO,NNS,DNS&q=%EC%A2%85%EB%9F%89%EC%A0%9C%20%EB%B4%89%ED%88%AC,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT1&rtmaxcoll=AIO,NNS,DNS&q=%EC%B9%B4%EC%B9%B4%EC%98%A4%20%EA%B2%8C%EC%9E%84%EC%A6%88,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT1&rtmaxcoll=AIO,NNS,DNS&q=%EB%AF%BC%EC%83%9D%EC%A7%80%EC%9B%90%EA%B8%88,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT1&rtmaxcoll=AIO,NNS,DNS&q=%EC%B2%AD%EC%99%80%EB%8C%80%20%EB%B9%84%EC%83%81%EA%B2%BD%EC%A0%9C%EC%83%81%ED%99%A9%EC%8B%A4,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT1&rtmaxcoll=AIO,NNS,DNS&q=%EC%9D%B4%EC%9E%AC%EB%AA%85,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=RT1&rtmaxcoll=AIO,NNS,DNS&q=%EC%9D%B4%EC%A3%BC%ED%9D%AC%20%EA%B5%AD%ED%9A%8C%EC%9D%98%EC%9B%90,200,PASS,-
UI,https://weather.daum.net/home?location-regionId=AI10060303,200,PASS,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=n65PnTwDjz8PmgDEH6BtSv%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FKNcIKfuqw%2FYANv%2BHvRvHnKdoaZIRBVKdnZO7dh33yE3Z3DZXCmjuTZo%2BIqV7AQUYiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRmlVnz0iBGgOR7NH0TMnoxZRH5nw3C5uwEgsGbJ8tcM5dMf%2Fy8XpBsKj8EEm1bzMQLXexqvGue9Gba8WZzmoKCu0wM4feYW%2FkGYw%2FyLRywv%2FRgRDNrLZRF3qU8rau02zMJvDeMB2PS1LBY1RAg3o2V9mqnd%2B9IZR2mPZ05MkE1L88dOl8UHGy23o9a%2ByxxjAuSOsrrI8Ak1D1%2FQIA0DZiv6cjemNL6pCfScqA9lbvKKj,403,FAIL,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=gf2vy9ZH%2BbOBjSSEORmvEP%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FKNcIKfuqw%2FYANv%2BHvRvHnKdoaZIRBVKdnZO7dh33yE3Z3DZXCmjuTZo%2BIqV7AQUYiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRmlVnz0iBGgOR7NH0TMnoxZRH5nw3C5uwEgsGbJ8tcM5dMf%2Fy8XpBsKj8EEm1bzMQLXexqvGue9Gba8WZzmoKCsCP%2BBv%2BBa%2BgNHunJtW6NcrRgRDNrLZRF3qU8rau02zMJbRIytBjGXI7pxe9u06eD%2B0WpifqWhW8QwJZYbfdEKZOUk6BK03G4Q08EvU0S1gDgs6KVr%2FfgSxVZhP4JHF9QycjemNL6pCfScqA9lbvKKj,200,PASS,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=QMDE2Z9x3eVLZ4ZtIzvwDv%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FKNcIKfuqw%2FYANv%2BHvRvHnKdoaZIRBVKdnZO7dh33yE3Z3DZXCmjuTZo%2BIqV7AQUYiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRmlVnz0iBGgOR7NH0TMnoxZRH5nw3C5uwEgsGbJ8tcM5dMf%2Fy8XpBsKj8EEm1bzMQLXexqvGue9Gba8WZzmoKCtNtgT3FJc1aaZZd%2FYNCPyMRgRDNrLZRF3qU8rau02zMFgp%2BD7gEuKHrWHn%2BUELw3Ek3JSPg9VQPThf7ozIXI5yw%2BCPkuh9WfsoiBa6uU%2BGQL9c%2F6cNSkPeCtSYGp5qUkCcjemNL6pCfScqA9lbvKKj,200,PASS,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=tjRGR5NTvCmXka8LY68eUv%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FKNcIKfuqw%2FYANv%2BHvRvHnKdoaZIRBVKdnZO7dh33yE3Z3DZXCmjuTZo%2BIqV7AQUYiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRmlVnz0iBGgOR7NH0TMnoxZRH5nw3C5uwEgsGbJ8tcM5dMf%2Fy8XpBsKj8EEm1bzMQLXexqvGue9Gba8WZzmoKCsdbwooB6kaU7PkgM89AQnZRgRDNrLZRF3qU8rau02zMARMLrylp8yzpPYHTPM2Iu1ZC4Hp5qA6ScuyLaUJr8QQjELXH8GmHomBecOQHK3QMrTqV0ud1nvpV8HS97tDN1WcjemNL6pCfScqA9lbvKKj,403,FAIL,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=IdnwTVXTB1jdW%2FQP0KhTmf%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FKNcIKfuqw%2FYANv%2BHvRvHnKdoaZIRBVKdnZO7dh33yE3Z3DZXCmjuTZo%2BIqV7AQUYiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRmlVnz0iBGgOR7NH0TMnoxZRH5nw3C5uwEgsGbJ8tcM5dMf%2Fy8XpBsKj8EEm1bzMQLXexqvGue9Gba8WZzmoKCtDBCN7eNnLbXByxXWIYqaHRgRDNrLZRF3qU8rau02zMF7aFtf6ZKOVKwcJL3htWQRhtVgejaf87ifJyzktQ3V0YaCxdHZ%2BgA%2BCfg3E2IkT%2Bpx6c14t4Sg4MOKXoYAfbzOcjemNL6pCfScqA9lbvKKj,200,PASS,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=d3fqVB%2F%2F0978vN3OaJpJMv%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FKNcIKfuqw%2FYANv%2BHvRvHnKdoaZIRBVKdnZO7dh33yE3Z3DZXCmjuTZo%2BIqV7AQUYiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRmlVnz0iBGgOR7NH0TMnoxZRH5nw3C5uwEgsGbJ8tcM5dMf%2Fy8XpBsKj8EEm1bzMQLXexqvGue9Gba8WZzmoKCuTZumnaI4lgZGzEuy07IuTRgRDNrLZRF3qU8rau02zMO2eT4nhcU8F0OYfkMKvyrwJwFBeObAHEGh6EPwe%2Bey2V7rpjfYVu2HQD6RIhkMmBQvqKKRg9%2BYZaHzOT2krWXycjemNL6pCfScqA9lbvKKj,200,PASS,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=0JJfWKrnkZpIcIUQ5JX%2B7P%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FKNcIKfuqw%2FYANv%2BHvRvHnKdoaZIRBVKdnZO7dh33yE3Z3DZXCmjuTZo%2BIqV7AQUYiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRmlVnz0iBGgOR7NH0TMnoxZRH5nw3C5uwEgsGbJ8tcM5dMf%2Fy8XpBsKj8EEm1bzMQLXexqvGue9Gba8WZzmoKCsWAISXh4lf1GTyz8FjiunPRgRDNrLZRF3qU8rau02zMKdHTyvUj8%2BaKJ9eGQjEZ9K0450%2BBZNBRmdkcViJOd9yIFoFVEY5I0HCpqez005FK7L7XG3ElYV%2BxSiWCUjGsJWcjemNL6pCfScqA9lbvKKj,200,PASS,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=8iKttqu7hkhUQ9NevbyO3v%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FKNcIKfuqw%2FYANv%2BHvRvHnKdoaZIRBVKdnZO7dh33yE3Z3DZXCmjuTZo%2BIqV7AQUYiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRmlVnz0iBGgOR7NH0TMnoxZRH5nw3C5uwEgsGbJ8tcM5dMf%2Fy8XpBsKj8EEm1bzMQLXexqvGue9Gba8WZzmoKCu31SlRkjfLLwDJxPuNbyTHRgRDNrLZRF3qU8rau02zMDKybIAZJLyx6CEFaAZoy41NmOZiQH7p3%2FQceAprmtlwIKCD5Xc7B4C2u6W9aAS9kyF0vT7%2F6Pi3KS8hB6H40p2cjemNL6pCfScqA9lbvKKj,200,PASS,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=gURlwPUfKGZwCsxHCaYMNv%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FKNcIKfuqw%2FYANv%2BHvRvHnKdoaZIRBVKdnZO7dh33yE3Z3DZXCmjuTZo%2BIqV7AQUYiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRmlVnz0iBGgOR7NH0TMnoxZRH5nw3C5uwEgsGbJ8tcM5dMf%2Fy8XpBsKj8EEm1bzMQLXexqvGue9Gba8WZzmoKCuIgNi6c9bBrcZ1c0e4z6e2RgRDNrLZRF3qU8rau02zMMAI867AuDRcNki93pnMeXk4UtaSq46e1a7gK%2FyxBvMr%2FnKnAmDH34bhv8S78UfEeNdnb90ZoNPcExMoRN7mTu2cjemNL6pCfScqA9lbvKKj,200,PASS,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=VOcAdbwp0OF7AJ62Q6uIU%2F%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FKNcIKfuqw%2FYANv%2BHvRvHnKdoaZIRBVKdnZO7dh33yE3Z3DZXCmjuTZo%2BIqV7AQUYiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRmlVnz0iBGgOR7NH0TMnoxZRH5nw3C5uwEgsGbJ8tcM5dMf%2Fy8XpBsKj8EEm1bzMQLXexqvGue9Gba8WZzmoKCuIGzeb%2BhlLUlMGKcjCOAlmRgRDNrLZRF3qU8rau02zMGENxgOz81xV8b35QFFzdAIjhiiZ93k%2Fxyts6PC7xEqEofPWBOgFcAJxZesWxKC9NrQLz6oKsEsncHT1cMttTKOcjemNL6pCfScqA9lbvKKj,200,PASS,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=0ohX2%2FD3Phz8Eor8V5pTG%2F%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FKNcIKfuqw%2FYANv%2BHvRvHnKdoaZIRBVKdnZO7dh33yE3Z3DZXCmjuTZo%2BIqV7AQUYiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRmlVnz0iBGgOR7NH0TMnoxZRH5nw3C5uwEgsGbJ8tcM5dMf%2Fy8XpBsKj8EEm1bzMQLXexqvGue9Gba8WZzmoKCtzyLnwdA%2BTh9QmvoQHFa4wRgRDNrLZRF3qU8rau02zMGEzFdU5Z%2FjFxBS%2FO9Ko5uwEd5o3uDDKIrKKcwQfmnIh5xRoEJKnWzSlGAQptlTcbhf%2B24NHYE%2FN7IhdP8q0F3mcjemNL6pCfScqA9lbvKKj,200,PASS,-
UI,https://cologger.shopping.naver.com/api/v1/icGate?bizCd=1420&ic=K07219,200,PASS,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=ki7Tqgbkp%2B2jFkyFFUVP0f%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FLE0QnO5K5DFd8QbJ6KCqyMVKq2x4E9I6hJ0ZiBArAkxyAkT820pLF3KbA%2B7AnrcQiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRjBSta%2Fx6Vk3M8xbxS%2BsgI%2FyaRaJ4RgK6JFE9qT494bkdMf%2Fy8XpBsKj8EEm1bzMQAsdDJiEbt5tsaIHYG5%2FWLbPYiU6Fk3uOPfiUL0bGV37el%2F4fbdzAOyiY6WlL41Czuzgek%2F7sdHSFc0jr3agn1Mqk37HV4R1MYcKBuVk%2FxknZKAUIOIqyPqjuf2bosfCtnMZmice%2Fd%2FmB3xmNKOCBLS79%2F0IKiamtWvkb9KDvzDy,200,PASS,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=r92iIXFzZCVjnV34DtGO6v%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN%2FBlfKfazIwIYJsZCeTzlDVuJ88WgO774OIQuJRlOF4uhQKAjDAFt%2Bv3nm%2BTPpCUcEiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRjBSta%2Fx6Vk3M8xbxS%2BsgI%2FyaRaJ4RgK6JFE9qT494bkdMf%2Fy8XpBsKj8EEm1bzMQD1DU5PNapFMl%2Fdv8pMfeh8kmlnwf%2FchUWDy08bBAamHel%2F4fbdzAOyiY6WlL41Czkrmn8Puqidbl%2Be9qjsO0l%2FMZhnWNwPctCWUrtqj72IwZxc9caEgo1Jy8kGDGAYMr85LXBx8TMg4oFAKg%2FockfG79%2F0IKiamtWvkb9KDvzDy,429,FAIL,-
UI,https://adcr.shopping.naver.com/adclk.nhn?x=AlYxr5YPZXGE0%2BsONs%2B7uP%2F%2F%2Fw%3D%3DsBNhh49xnKJpRW5FLaN5XQD7h9ni2bazMLNypfX64vN8NbTHae72m3HqjpjbFL5M%2FLooB9APX3NMgqPRsJApEOwwbmzvFiXSN%2F62RPlAQRLoiOXAVbLHBeor6KHgu9MEGf2bY105fKugzy2Us0ffzRjBSta%2Fx6Vk3M8xbxS%2BsgI%2FyaRaJ4RgK6JFE9qT494bkdMf%2Fy8XpBsKj8EEm1bzMQP81OWKxI3e8r3iBH6Hrt0mPIveYdBKbdqsq9LOBLJboel%2F4fbdzAOyiY6WlL41CzhJGuu1HMiSxCovxrcaDbpfCJytlZMxtQ0Oop4uhNt1D9sOtUwPWTOfOzME%2FttIZVivH9ndk0ev3NiFMQWG48MC79%2F0IKiamtWvkb9KDvzDy,200,PASS,-
UI,https://cosmocrats.co.kr/?cafe_mkt=nvs_hot01,200,PASS,-
UI,https://baro-lab.com/product/detail.html?product_no=26&cafe_mkt=ue_1208NSB,200,PASS,-
UI,https://www.luvreparis.co.kr/shop/shopbrand.html?xcode=039&viewtype=gallery&ref=np1,200,PASS,-
UI,https://www.madam4060.com/?&da_ref=Yz1paVY3WXo=,200,PASS,-
UI,https://www.pinkelephant.co.kr/index.html?source=NA_trend&da_ref=Yz1xejNKMWg=&ref=NAspHOT2603,200,PASS,-
UI,https://www.beaund.com/product/detail.html?product_no=198&utm_source=naver&utm_medium=shopping&utm_campaign=nv_shop_box_hot_b&utm_content=nvs_hot05&cafe_mkt=nvs_hot05,200,PASS,-
UI,https://www.beaund.com/product/detail.html?product_no=252&utm_source=naver_sb&utm_medium=hotitem&utm_campaign=%EC%95%A4%EB%AA%A8%EB%93%9C&utm_content=nvs_hot&utm_term=NMODE&cafe_mkt=nvs_hot03,200,PASS,-
UI,https://archpin.co.kr/product/detail.html?product_no=28&utm_source=gfa&utm_medium=gfa&utm_campaign=gfa_tw_sh_001&utm_content=001&utm_term=001_260318_ccfm_tw_SH&cafe_mkt=ue_SH_260318_1,200,PASS,-
UI,https://purplia.com/?cafe_mkt=nvs_hot21&utm_source=naver&utm_medium=shopping&utm_campaign=nv_shop_box_hot_c&utm_content=hot_c21,200,PASS,-
UI,https://finance.daum.net,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=HSU&q=%EC%BD%94%EC%8A%A4%ED%94%BC,200,PASS,-
UI,https://search.daum.net/search?w=tot&DA=TTS&rtmaxcoll=HSU&q=%EC%BD%94%EC%8A%A4%EB%8B%A5,200,PASS,-
